-37,-5,-9,-8,-8,-8,-8,-8,-8,-8,-9,-8,-8,-12,-12,-9,-11,-9,-8,-8,-10,-11,-8,-9,-9,-10,-11,-12,-8,-6,-9,-9,-12,-11,-9,-11,-11,-12,-11,
-38,-5,-8,-9,-9,-8,-8,-8,-9,-8,-9,-8,-8,-11,-12,-10,-11,-10,-9,-10,-11,-10,-9,-8,-9,-11,-12,-14,-12,-9,-11,-10,-11,-11,-12,-15,-15,-16,-14,
-38,-5,-8,-8,-8,-7,-8,-8,-9,-8,-8,-8,-8,-11,-13,-9,-10,-10,-8,-10,-10,-10,-10,-10,-10,-12,-9,-12,-13,-10,-12,-11,-12,-12,-11,-13,-13,-14,-14,
-38,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-8,-11,-13,-10,-10,-11,-8,-10,-11,-9,-10,-11,-12,-12,-8,-11,-13,-10,-11,-12,-12,-12,-9,-9,-12,-14,-11,
-38,-6,-8,-8,-8,-7,-8,-8,-9,-8,-9,-8,-8,-9,-12,-11,-10,-11,-8,-10,-12,-10,-10,-11,-13,-13,-6,-7,-13,-13,-13,-12,-11,-10,-9,-10,-11,-11,-13,
-38,-6,-9,-9,-8,-8,-8,-8,-9,-9,-9,-9,-9,-8,-12,-11,-10,-10,-10,-11,-11,-10,-11,-11,-13,-13,-10,-7,-10,-12,-13,-15,-12,-10,-13,-11,-11,-8,-11,
-37,-6,-8,-8,-8,-8,-8,-8,-8,-9,-9,-8,-9,-7,-10,-11,-11,-11,-11,-13,-11,-11,-10,-11,-12,-13,-11,-6,-8,-11,-9,-11,-11,-12,-13,-10,-8,-8,-8,
-37,-6,-8,-8,-8,-7,-8,-8,-8,-8,-9,-9,-8,-7,-9,-10,-10,-11,-10,-12,-11,-11,-11,-11,-11,-12,-11,-9,-7,-7,-8,-11,-13,-11,-12,-12,-10,-9,-7,
-37,-5,-9,-8,-8,-7,-8,-8,-9,-8,-9,-9,-9,-9,-10,-9,-9,-11,-11,-13,-11,-10,-11,-10,-9,-11,-15,-12,-10,-9,-9,-11,-13,-10,-11,-10,-8,-8,-10,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-9,-10,-11,-10,-8,-9,-11,-12,-10,-10,-9,-9,-8,-10,-16,-15,-13,-11,-11,-12,-11,-10,-9,-10,-9,-8,-10,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-8,-8,-8,-9,-11,-11,-10,-8,-9,-12,-14,-12,-10,-10,-9,-8,-9,-14,-14,-12,-8,-9,-11,-11,-12,-8,-9,-10,-8,-7,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-9,-12,-11,-9,-6,-9,-12,-14,-12,-11,-10,-9,-8,-9,-12,-12,-10,-7,-10,-11,-9,-12,-10,-9,-13,-14,-9,
-38,-6,-8,-8,-8,-8,-9,-8,-8,-8,-8,-8,-9,-12,-11,-8,-7,-10,-11,-12,-11,-10,-10,-10,-9,-8,-7,-7,-8,-11,-14,-11,-7,-9,-12,-13,-14,-14,-11,
-38,-6,-9,-8,-8,-8,-8,-8,-8,-8,-8,-8,-9,-9,-10,-9,-8,-11,-11,-11,-11,-9,-10,-10,-10,-8,-5,-7,-9,-13,-14,-11,-8,-9,-12,-12,-12,-13,-11,
-37,-6,-8,-8,-8,-8,-9,-9,-8,-8,-9,-8,-8,-9,-10,-8,-8,-13,-13,-9,-9,-10,-10,-11,-11,-8,-5,-7,-10,-14,-15,-12,-7,-8,-11,-10,-11,-14,-11,
-37,-6,-8,-7,-8,-8,-9,-8,-9,-9,-9,-9,-9,-7,-8,-9,-9,-12,-13,-8,-9,-11,-10,-12,-12,-8,-7,-7,-11,-13,-12,-12,-7,-9,-11,-13,-12,-12,-10,
-37,-5,-8,-8,-9,-8,-8,-8,-8,-9,-9,-8,-8,-6,-7,-9,-10,-12,-12,-6,-10,-11,-11,-12,-13,-8,-12,-11,-14,-14,-9,-10,-8,-11,-9,-11,-9,-10,-13,
-36,-5,-8,-8,-8,-8,-8,-8,-8,-8,-9,-8,-8,-6,-7,-9,-11,-12,-11,-6,-9,-10,-11,-11,-12,-10,-14,-13,-16,-13,-6,-8,-9,-11,-10,-9,-8,-8,-14,
-37,-5,-8,-8,-9,-9,-8,-8,-8,-8,-9,-9,-8,-7,-8,-12,-13,-12,-10,-6,-9,-11,-11,-10,-12,-11,-13,-12,-14,-13,-7,-7,-15,-15,-13,-12,-10,-9,-13,
-37,-5,-8,-7,-8,-8,-8,-8,-9,-9,-9,-8,-8,-9,-9,-14,-14,-10,-9,-8,-11,-12,-12,-11,-11,-11,-15,-13,-12,-12,-8,-6,-16,-13,-16,-14,-12,-11,-14,
-37,-5,-8,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-11,-10,-13,-14,-8,-8,-9,-11,-13,-12,-11,-10,-12,-14,-12,-9,-14,-10,-6,-14,-9,-13,-12,-12,-8,-12,
-37,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-9,-12,-9,-11,-14,-9,-8,-10,-11,-13,-12,-10,-9,-12,-12,-11,-8,-11,-11,-10,-13,-10,-10,-8,-9,-7,-10,
-36,-5,-8,-8,-9,-8,-8,-8,-9,-9,-9,-9,-9,-11,-10,-11,-13,-8,-7,-11,-11,-11,-12,-10,-9,-12,-11,-10,-6,-7,-12,-16,-13,-8,-7,-9,-10,-11,-9,
-37,-5,-9,-8,-8,-7,-8,-8,-9,-9,-9,-9,-9,-10,-10,-10,-12,-9,-9,-12,-10,-10,-12,-9,-9,-11,-7,-10,-9,-6,-9,-14,-10,-10,-7,-11,-10,-10,-6,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-9,-11,-11,-10,-11,-9,-10,-12,-9,-10,-11,-10,-8,-9,-9,-13,-12,-7,-10,-13,-9,-10,-6,-9,-9,-11,-8,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-9,-8,-8,-9,-11,-11,-10,-10,-9,-10,-11,-10,-10,-10,-10,-10,-10,-11,-14,-13,-8,-12,-12,-9,-11,-10,-8,-10,-14,-13,
-37,-5,-8,-8,-8,-8,-8,-8,-8,-9,-9,-8,-9,-11,-12,-9,-7,-9,-12,-11,-10,-9,-10,-9,-10,-11,-11,-12,-11,-9,-14,-12,-12,-13,-13,-10,-13,-16,-13,
-36,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-8,-11,-12,-10,-8,-11,-12,-12,-11,-8,-9,-10,-11,-11,-14,-13,-12,-11,-12,-10,-13,-13,-13,-11,-14,-13,-13,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-8,-11,-11,-11,-9,-11,-10,-11,-11,-10,-10,-10,-11,-10,-12,-8,-9,-12,-10,-8,-10,-11,-13,-10,-12,-9,-10,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-9,-9,-12,-12,-12,-9,-11,-10,-10,-10,-10,-9,-10,-11,-9,-12,-8,-10,-13,-12,-9,-7,-10,-10,-9,-8,-7,-8,
-37,-5,-8,-7,-8,-8,-8,-8,-9,-9,-9,-9,-9,-13,-11,-11,-11,-12,-9,-9,-10,-10,-9,-10,-10,-9,-9,-9,-11,-14,-11,-9,-9,-8,-8,-12,-8,-9,-8,
-37,-5,-8,-8,-8,-8,-8,-8,-8,-9,-9,-8,-9,-12,-10,-11,-12,-12,-10,-10,-10,-10,-9,-9,-10,-10,-7,-9,-13,-15,-11,-10,-10,-10,-10,-11,-8,-9,-8,
-37,-5,-8,-8,-8,-7,-8,-8,-9,-9,-9,-8,-8,-10,-9,-12,-12,-11,-10,-10,-10,-10,-9,-8,-9,-10,-10,-11,-14,-13,-11,-13,-12,-11,-11,-8,-9,-11,-11,
-37,-6,-8,-8,-8,-8,-7,-8,-8,-8,-8,-8,-8,-11,-10,-13,-13,-11,-11,-10,-9,-9,-9,-9,-9,-9,-12,-12,-12,-10,-10,-13,-13,-11,-12,-11,-12,-15,-17,
-37,-5,-8,-8,-9,-8,-8,-8,-8,-9,-8,-8,-8,-11,-10,-12,-12,-10,-10,-10,-10,-11,-10,-10,-10,-10,-11,-10,-7,-5,-8,-14,-15,-12,-12,-14,-16,-13,-14,
-37,-5,-9,-8,-8,-8,-8,-8,-9,-8,-8,-8,-8,-11,-9,-10,-9,-9,-12,-10,-9,-10,-9,-10,-10,-12,-11,-9,-6,-4,-7,-11,-11,-10,-11,-11,-13,-10,-13,
-37,-5,-9,-8,-8,-8,-8,-8,-9,-8,-8,-8,-9,-10,-9,-9,-8,-9,-11,-9,-8,-9,-9,-11,-11,-12,-9,-7,-7,-6,-8,-7,-4,-7,-10,-11,-13,-11,-8,
-37,-5,-9,-8,-8,-8,-8,-8,-8,-9,-9,-8,-9,-10,-7,-9,-9,-9,-9,-8,-8,-9,-9,-11,-10,-10,-11,-10,-10,-12,-12,-6,-3,-6,-7,-9,-9,-8,-5,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-8,-10,-8,-9,-9,-8,-8,-7,-7,-9,-9,-10,-9,-9,-9,-11,-11,-15,-13,-6,-9,-10,-10,-10,-7,-8,-7,
-37,-5,-8,-7,-8,-8,-8,-8,-8,-8,-8,-8,-9,-10,-9,-9,-10,-9,-7,-8,-8,-9,-11,-10,-8,-8,-9,-13,-15,-17,-12,-9,-15,-15,-13,-11,-8,-8,-9,
-37,-5,-8,-8,-8,-7,-7,-7,-8,-8,-9,-9,-8,-9,-9,-10,-11,-10,-8,-9,-10,-10,-11,-10,-9,-8,-10,-13,-14,-15,-13,-14,-18,-17,-13,-12,-11,-12,-11,
-37,-5,-8,-8,-8,-7,-7,-7,-8,-8,-8,-8,-8,-9,-10,-11,-12,-10,-8,-10,-12,-11,-11,-10,-9,-8,-13,-15,-13,-13,-12,-15,-16,-17,-15,-14,-13,-13,-13,
-37,-5,-8,-8,-8,-7,-8,-8,-9,-8,-8,-8,-8,-11,-11,-11,-12,-12,-11,-12,-13,-12,-11,-10,-11,-11,-14,-11,-7,-5,-11,-17,-15,-16,-16,-13,-13,-15,-16,
-37,-5,-9,-8,-8,-7,-8,-8,-8,-9,-8,-8,-8,-11,-11,-10,-10,-11,-12,-14,-15,-13,-13,-11,-12,-12,-13,-10,-6,-2,-9,-15,-10,-12,-11,-10,-11,-14,-17,
-37,-5,-8,-8,-8,-8,-8,-8,-8,-9,-9,-8,-8,-12,-11,-10,-8,-10,-13,-14,-14,-13,-12,-11,-12,-12,-11,-10,-11,-7,-9,-10,-5,-5,-8,-9,-12,-13,-11,
-37,-5,-8,-8,-8,-7,-8,-8,-9,-9,-9,-8,-8,-13,-11,-11,-8,-9,-11,-12,-12,-12,-12,-12,-12,-12,-12,-10,-15,-12,-10,-5,-7,-5,-7,-8,-8,-7,-7,
-37,-5,-8,-8,-8,-8,-8,-8,-9,-9,-8,-9,-9,-14,-12,-11,-8,-10,-11,-12,-11,-10,-10,-11,-12,-12,-13,-14,-13,-13,-10,-6,-12,-7,-8,-7,-9,-8,-9,
-37,-5,-8,-7,-8,-8,-8,-9,-9,-9,-9,-8,-9,-14,-12,-12,-8,-10,-11,-12,-11,-11,-9,-10,-12,-12,-11,-14,-15,-14,-11,-10,-13,-10,-11,-10,-10,-9,-10,
-37,-5,-9,-8,-8,-8,-8,-8,-9,-9,-8,-8,-8,-15,-13,-12,-10,-9,-10,-11,-10,-12,-10,-10,-10,-11,-12,-9,-10,-15,-12,-13,-10,-12,-13,-11,-12,-11,-8,
-38,-5,-9,-8,-8,-7,-8,-8,-9,-9,-9,-8,-8,-14,-11,-12,-11,-10,-10,-11,-10,-12,-10,-10,-10,-9,-10,-8,-9,-14,-13,-11,-8,-13,-15,-13,-11,-10,-8,
-38,-6,-8,-8,-8,-7,-9,-8,-8,-8,-9,-8,-9,-13,-11,-12,-12,-12,-9,-10,-11,-12,-10,-11,-9,-8,-8,-6,-5,-10,-15,-13,-9,-14,-12,-12,-11,-11,-11,
-38,-5,-9,-8,-8,-8,-8,-8,-9,-9,-8,-8,-9,-13,-10,-10,-11,-13,-11,-10,-11,-11,-9,-11,-10,-9,-6,-8,-7,-6,-11,-11,-9,-11,-7,-12,-12,-11,-12,
-38,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-8,-11,-10,-9,-9,-11,-11,-9,-12,-10,-11,-11,-10,-10,-7,-10,-12,-8,-9,-9,-7,-7,-6,-11,-11,-10,-10,
-38,-5,-8,-8,-8,-7,-8,-8,-9,-9,-8,-8,-8,-10,-9,-10,-10,-11,-11,-8,-10,-10,-12,-10,-9,-9,-10,-11,-13,-10,-8,-7,-9,-7,-7,-12,-10,-9,-10,
-38,-5,-8,-8,-9,-7,-8,-9,-9,-8,-9,-8,-8,-10,-9,-10,-10,-11,-9,-7,-9,-9,-12,-10,-9,-9,-12,-13,-12,-11,-11,-10,-13,-8,-8,-10,-9,-11,-14,
-38,-5,-8,-7,-8,-8,-8,-8,-8,-8,-9,-8,-9,-11,-10,-10,-10,-12,-10,-9,-9,-8,-11,-10,-10,-11,-11,-12,-13,-13,-12,-14,-15,-11,-14,-12,-10,-13,-15,
-38,-5,-8,-8,-8,-7,-8,-8,-9,-9,-9,-8,-8,-10,-11,-11,-11,-12,-11,-11,-10,-10,-11,-10,-11,-12,-13,-12,-10,-14,-12,-13,-13,-13,-16,-11,-12,-14,-13,
-38,-5,-9,-8,-8,-7,-8,-8,-9,-9,-8,-8,-8,-12,-11,-11,-12,-12,-12,-11,-11,-11,-10,-10,-11,-12,-11,-10,-11,-14,-13,-14,-14,-16,-15,-9,-11,-11,-10,
-38,-5,-8,-8,-9,-7,-8,-8,-9,-9,-8,-8,-9,-12,-10,-11,-13,-11,-13,-12,-10,-11,-10,-11,-12,-12,-10,-8,-10,-11,-10,-13,-13,-13,-9,-8,-13,-12,-9,
-38,-5,-9,-8,-9,-8,-8,-8,-9,-9,-9,-9,-9,-11,-8,-10,-13,-11,-12,-12,-11,-11,-10,-11,-12,-11,-10,-8,-8,-8,-7,-11,-11,-9,-6,-9,-13,-11,-10,
-38,-5,-8,-8,-9,-8,-8,-9,-9,-9,-9,-8,-9,-11,-9,-10,-13,-12,-12,-12,-10,-9,-9,-11,-12,-12,-10,-11,-12,-11,-8,-7,-7,-7,-7,-12,-11,-11,-10,
-38,-5,-9,-8,-9,-8,-8,-9,-9,-8,-8,-8,-9,-11,-10,-11,-12,-11,-12,-11,-10,-9,-9,-11,-12,-12,-10,-11,-12,-11,-10,-8,-7,-6,-9,-12,-8,-8,-10,
-38,-5,-8,-8,-8,-8,-8,-8,-8,-8,-9,-8,-8,-10,-9,-11,-12,-10,-12,-11,-10,-9,-9,-11,-11,-11,-9,-12,-11,-10,-12,-9,-11,-11,-12,-11,-8,-9,-12,
-38,-5,-8,-8,-8,-8,-8,-8,-9,-8,-9,-8,-9,-9,-9,-11,-11,-10,-10,-11,-9,-8,-9,-11,-11,-11,-9,-12,-11,-8,-12,-10,-12,-12,-12,-11,-12,-13,-12,
-38,-5,-9,-9,-9,-8,-8,-8,-8,-9,-9,-9,-9,-10,-9,-11,-10,-10,-10,-11,-9,-9,-10,-12,-12,-12,-12,-13,-11,-8,-11,-11,-12,-15,-15,-11,-13,-12,-11,
-38,-5,-9,-8,-9,-8,-8,-8,-9,-8,-8,-8,-9,-10,-10,-11,-9,-11,-10,-10,-11,-11,-10,-12,-11,-11,-12,-10,-12,-8,-10,-13,-12,-15,-13,-10,-12,-8,-7,
-38,-5,-8,-8,-9,-8,-8,-9,-9,-8,-9,-8,-9,-11,-11,-11,-9,-11,-10,-10,-12,-11,-10,-10,-10,-10,-13,-10,-9,-10,-9,-11,-10,-9,-10,-11,-11,-9,-7,
-38,-5,-9,-8,-8,-8,-8,-8,-8,-8,-9,-9,-9,-12,-11,-10,-9,-11,-10,-10,-11,-11,-10,-11,-10,-9,-13,-11,-8,-12,-10,-9,-8,-10,-11,-11,-9,-10,-9,
-38,-5,-9,-8,-8,-8,-8,-8,-9,-9,-9,-9,-9,-12,-10,-9,-10,-11,-10,-10,-11,-12,-10,-11,-10,-9,-13,-12,-10,-15,-14,-10,-9,-8,-12,-12,-9,-11,-11,
-38,-5,-9,-8,-9,-8,-8,-9,-9,-8,-9,-8,-8,-13,-12,-9,-11,-11,-9,-9,-10,-11,-10,-11,-9,-8,-11,-13,-10,-13,-11,-10,-8,-8,-10,-10,-8,-9,-11,
-38,-5,-8,-8,-9,-8,-8,-8,-8,-8,-8,-8,-9,-13,-12,-9,-10,-9,-8,-8,-9,-11,-11,-10,-8,-9,-10,-11,-9,-8,-7,-9,-11,-11,-11,-10,-10,-9,-12,
-38,-5,-8,-8,-9,-8,-8,-8,-9,-8,-9,-9,-9,-12,-11,-8,-9,-8,-9,-10,-10,-11,-11,-9,-8,-9,-9,-8,-11,-7,-5,-10,-14,-10,-8,-12,-12,-13,-13,
-38,-5,-8,-8,-9,-8,-8,-8,-9,-9,-9,-8,-9,-10,-11,-9,-9,-8,-9,-11,-9,-10,-10,-9,-9,-9,-8,-9,-13,-8,-9,-13,-14,-12,-9,-12,-10,-11,-10,
-38,-5,-8,-8,-8,-7,-8,-8,-8,-8,-9,-8,-8,-10,-10,-9,-8,-8,-9,-11,-10,-9,-11,-9,-9,-10,-6,-8,-12,-9,-11,-13,-12,-13,-9,-11,-10,-10,-9,
-39,-5,-8,-8,-8,-7,-8,-8,-9,-9,-9,-8,-9,-8,-10,-10,-7,-8,-10,-11,-11,-10,-12,-11,-9,-9,-8,-10,-11,-11,-13,-11,-11,-10,-10,-13,-13,-12,-10,
-38,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-9,-8,-11,-12,-9,-10,-10,-11,-10,-10,-12,-11,-10,-10,-10,-14,-15,-16,-18,-13,-9,-10,-14,-12,-14,-15,-12,
-38,-5,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-5,-11,-13,-11,-12,-11,-11,-11,-11,-12,-11,-12,-11,-6,-13,-15,-18,-19,-13,-10,-11,-16,-10,-12,-13,-13,
-38,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-8,1,-7,-13,-13,-14,-12,-12,-12,-14,-11,-10,-12,-12,3,-7,-14,-15,-14,-11,-10,-13,-15,-6,-10,-10,-14,
-38,-5,-8,-8,-8,-8,-8,-8,-9,-9,-9,-8,-8,1,-6,-12,-13,-14,-12,-10,-11,-13,-10,-10,-11,-11,-5,-3,-7,-9,-6,-10,-10,-11,-13,-9,-8,-8,-12,
-38,-6,-9,-9,-9,-8,-8,-8,-9,-9,-9,-9,-9,-2,-6,-11,-11,-12,-11,-9,-10,-12,-9,-11,-10,-12,-17,-5,-5,-5,-4,-11,-10,-9,-5,-7,-8,-10,-11,
-37,-5,-9,-9,-9,-8,-8,-8,-9,-9,-9,-9,-9,-7,-7,-11,-11,-11,-12,-9,-10,-10,-9,-11,-10,-12,-27,-12,-7,-7,-6,-11,-10,-9,-2,-8,-9,-9,-7,
-34,-4,-9,-8,-9,-8,-9,-9,-10,-8,-8,-8,-9,-11,-8,-10,-10,-11,-12,-9,-9,-9,-9,-10,-10,-10,-31,-17,-7,-7,-8,-11,-9,-8,-5,-14,-14,-10,-6,
-36,-4,-8,-8,-8,-8,-8,-8,-9,-9,-8,-8,-8,-14,-8,-8,-8,-9,-13,-10,-8,-8,-9,-10,-10,-9,-27,-19,-8,-6,-10,-11,-11,-6,-8,-16,-16,-12,-8,
-38,-4,-8,-8,-8,-8,-8,-8,-8,-8,-9,-8,-9,-17,-10,-7,-6,-8,-11,-10,-8,-6,-10,-12,-10,-9,-16,-19,-14,-13,-14,-10,-12,-9,-11,-13,-14,-14,-12,
-38,-5,-9,-8,-9,-8,-8,-8,-8,-8,-9,-8,-8,-21,-13,-9,-8,-9,-10,-9,-8,-7,-10,-13,-11,-8,-2,-13,-15,-16,-13,-7,-12,-15,-15,-10,-11,-12,-10,
-38,-5,-8,-8,-9,-8,-8,-8,-9,-9,-9,-8,-8,-21,-16,-11,-11,-10,-9,-10,-10,-8,-11,-13,-11,-9,5,-8,-16,-18,-13,-8,-13,-18,-18,-10,-9,-10,-13,
-38,-5,-8,-7,-8,-8,-8,-7,-8,-9,-9,-8,-8,-14,-15,-12,-13,-12,-10,-11,-11,-10,-10,-12,-11,-10,-3,-8,-11,-13,-11,-9,-11,-12,-11,-10,-8,-10,-12,
-38,-5,-8,-8,-8,-8,-8,-8,-8,-8,-9,-9,-8,-11,-13,-12,-13,-12,-10,-10,-10,-11,-11,-10,-10,-9,-10,-9,-11,-11,-11,-12,-9,-8,-9,-9,-8,-9,-12,
-38,-5,-8,-8,-8,-7,-8,-8,-9,-8,-9,-8,-8,-9,-11,-11,-11,-10,-9,-10,-10,-10,-10,-10,-10,-11,-10,-10,-11,-10,-10,-14,-11,-9,-9,-11,-9,-9,-11,
-38,-5,-9,-9,-9,-8,-8,-8,-9,-9,-9,-8,-8,-9,-11,-12,-12,-9,-9,-10,-10,-10,-10,-9,-10,-12,-11,-9,-9,-7,-8,-12,-10,-7,-12,-13,-11,-11,-13,
-38,-5,-8,-8,-9,-8,-8,-8,-8,-8,-9,-9,-8,-14,-11,-13,-13,-10,-9,-9,-9,-11,-11,-8,-10,-12,-18,-7,-11,-8,-9,-11,-11,-6,-12,-13,-9,-10,-13,
-38,-5,-9,-8,-9,-8,-8,-7,-8,-9,-9,-8,-8,-39,-9,-11,-14,-12,-11,-9,-8,-11,-12,-7,-9,-12,-64,-7,-8,-14,-13,-9,-10,-12,-12,-11,-9,-11,-12,
-37,-5,-8,-8,-8,-8,-8,-8,-8,-8,-9,-8,-8,-72,-16,-10,-12,-11,-12,-11,-9,-11,-11,-8,-10,-12,-105,-25,-10,-14,-13,-12,-12,-18,-13,-10,-11,-12,-8,
-38,-5,-9,-8,-8,-8,-8,-8,-9,-9,-9,-8,-9,-95,-21,-9,-12,-10,-12,-11,-12,-11,-11,-8,-10,-11,-96,-31,-11,-12,-13,-15,-15,-19,-11,-10,-12,-13,-10,
-40,-5,-9,-9,-9,-8,-8,-7,-9,-9,-8,-8,-9,-109,-26,-10,-13,-10,-13,-12,-14,-11,-11,-9,-11,-11,-53,-26,-9,-8,-12,-15,-14,-15,-8,-8,-13,-12,-8,
-51,-5,-8,-9,-9,-8,-8,-8,-9,-9,-8,-8,-9,-112,-28,-10,-12,-11,-14,-13,-15,-10,-10,-9,-11,-11,1,-18,-10,-6,-9,-13,-12,-12,-9,-9,-13,-10,-8,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-105,-29,-10,-12,-11,-14,-13,-15,-10,-10,-10,-11,-10,53,-7,-10,-6,-6,-10,-11,-10,-9,-9,-13,-11,-10,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-86,-27,-9,-10,-10,-14,-13,-15,-9,-9,-11,-11,-9,80,2,-13,-9,-8,-7,-8,-7,-11,-11,-12,-10,-12,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-58,-24,-10,-9,-9,-13,-13,-14,-10,-9,-11,-11,-10,69,7,-13,-13,-12,-7,-7,-5,-11,-12,-9,-10,-12,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-25,-18,-11,-9,-9,-12,-12,-12,-10,-10,-11,-11,-10,18,4,-9,-14,-14,-8,-8,-8,-12,-12,-10,-10,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
-58,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-10,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,-11,
